Date;Location;Field_Of_Study;Value
2009/2010;Quebec;Physical and life sciences and technologies;2519
2010/2011;Quebec;Physical and life sciences and technologies;2643
2011/2012;Quebec;Physical and life sciences and technologies;2769
2012/2013;Quebec;Physical and life sciences and technologies;2808
2013/2014;Quebec;Physical and life sciences and technologies;2943
2014/2015;Quebec;Physical and life sciences and technologies;3066
2015/2016;Quebec;Physical and life sciences and technologies;3188
2016/2017;Quebec;Physical and life sciences and technologies;3297
2017/2018;Quebec;Physical and life sciences and technologies;3420
2018/2019;Quebec;Physical and life sciences and technologies;3543
2019/2020;Quebec;Physical and life sciences and technologies;3683
2020/2021;Quebec;Physical and life sciences and technologies;3889
2021/2022;Quebec;Physical and life sciences and technologies;4026
2022/2023;Quebec;Physical and life sciences and technologies;4095
2023/2024;Quebec;Physical and life sciences and technologies;4218
2006/2007;Quebec;Mathematics, computer and information sciences;2163
2007/2008;Quebec;Mathematics, computer and information sciences;2327
2008/2009;Quebec;Mathematics, computer and information sciences;2208
2009/2010;Quebec;Mathematics, computer and information sciences;2531
2010/2011;Quebec;Mathematics, computer and information sciences;2765
2011/2012;Quebec;Mathematics, computer and information sciences;2882
2012/2013;Quebec;Mathematics, computer and information sciences;2867
2013/2014;Quebec;Mathematics, computer and information sciences;2860
2014/2015;Quebec;Mathematics, computer and information sciences;2928
2015/2016;Quebec;Mathematics, computer and information sciences;3055
2016/2017;Quebec;Mathematics, computer and information sciences;3141
2017/2018;Quebec;Mathematics, computer and information sciences;3242
2018/2019;Quebec;Mathematics, computer and information sciences;3243
2019/2020;Quebec;Mathematics, computer and information sciences;3244
2020/2021;Quebec;Mathematics, computer and information sciences;3353
2021/2022;Quebec;Mathematics, computer and information sciences;3574
2022/2023;Quebec;Mathematics, computer and information sciences;3602
2023/2024;Quebec;Mathematics, computer and information sciences;3710
2006/2007;Quebec;Engineering;2251
2007/2008;Quebec;Engineering;2325
2008/2009;Quebec;Engineering;2128
2009/2010;Quebec;Engineering;2588
2010/2011;Quebec;Engineering;2841
2011/2012;Quebec;Engineering;2940
2012/2013;Quebec;Engineering;2831
2013/2014;Quebec;Engineering;2730
2014/2015;Quebec;Engineering;2858
2015/2016;Quebec;Engineering;2936
2016/2017;Quebec;Engineering;3044
2017/2018;Quebec;Engineering;3074
2018/2019;Quebec;Engineering;3145
2019/2020;Quebec;Engineering;3231
2020/2021;Quebec;Engineering;3366
2021/2022;Quebec;Engineering;3529
2022/2023;Quebec;Engineering;3638
2023/2024;Quebec;Engineering;3747
2006/2007;Quebec;Architecture;2145
2007/2008;Quebec;Architecture;2160
2008/2009;Quebec;Architecture;2210
2009/2010;Quebec;Architecture;2425
2010/2011;Quebec;Architecture;2533
2011/2012;Quebec;Architecture;2656
2012/2013;Quebec;Architecture;2589
2013/2014;Quebec;Architecture;2699
2014/2015;Quebec;Architecture;2777
2015/2016;Quebec;Architecture;2785
2016/2017;Quebec;Architecture;2805
2017/2018;Quebec;Architecture;3035
2018/2019;Quebec;Architecture;3109
2019/2020;Quebec;Architecture;3188
2020/2021;Quebec;Architecture;3220
2021/2022;Quebec;Architecture;3375
2022/2023;Quebec;Architecture;3424
2023/2024;Quebec;Architecture;3527
2006/2007;Quebec;Agriculture, natural resources and conservation;1925
2007/2008;Quebec;Agriculture, natural resources and conservation;2076
2008/2009;Quebec;Agriculture, natural resources and conservation;2336
2009/2010;Quebec;Agriculture, natural resources and conservation;2381
2010/2011;Quebec;Agriculture, natural resources and conservation;2412
2011/2012;Quebec;Agriculture, natural resources and conservation;2493
2012/2013;Quebec;Agriculture, natural resources and conservation;2522
2013/2014;Quebec;Agriculture, natural resources and conservation;3392
2014/2015;Quebec;Agriculture, natural resources and conservation;3569
2015/2016;Quebec;Agriculture, natural resources and conservation;2715
2016/2017;Quebec;Agriculture, natural resources and conservation;2902
2017/2018;Quebec;Agriculture, natural resources and conservation;2992
2018/2019;Quebec;Agriculture, natural resources and conservation;3143
2019/2020;Quebec;Agriculture, natural resources and conservation;3120
2020/2021;Quebec;Agriculture, natural resources and conservation;3159
2021/2022;Quebec;Agriculture, natural resources and conservation;3321
2022/2023;Quebec;Agriculture, natural resources and conservation;3463
2023/2024;Quebec;Agriculture, natural resources and conservation;3567
2007/2008;Quebec;Dentistry;2239
2008/2009;Quebec;Dentistry;2557
2009/2010;Quebec;Dentistry;2533
2010/2011;Quebec;Dentistry;2644
2011/2012;Quebec;Dentistry;2772
2012/2013;Quebec;Dentistry;2982
2013/2014;Quebec;Dentistry;2998
2014/2015;Quebec;Dentistry;3112
2015/2016;Quebec;Dentistry;3457
2016/2017;Quebec;Dentistry;3630
2017/2018;Quebec;Dentistry;4229
2018/2019;Quebec;Dentistry;3973
2019/2020;Quebec;Dentistry;3781
2020/2021;Quebec;Dentistry;3958
2021/2022;Quebec;Dentistry;3689
2022/2023;Quebec;Dentistry;4087
2023/2024;Quebec;Dentistry;4209
2007/2008;Quebec;Medicine;2276
2007/2008;Quebec;Nursing;2435
2008/2009;Quebec;Nursing;2439
2009/2010;Quebec;Nursing;2366
2010/2011;Quebec;Nursing;2472
2011/2012;Quebec;Nursing;2572
2012/2013;Quebec;Nursing;2751
2013/2014;Quebec;Nursing;2891
2014/2015;Quebec;Nursing;2934
2015/2016;Quebec;Nursing;2880
2016/2017;Quebec;Nursing;2815
2017/2018;Quebec;Nursing;2968
2018/2019;Quebec;Nursing;3025
2019/2020;Quebec;Nursing;2986
2020/2021;Quebec;Nursing;2921
2021/2022;Quebec;Nursing;3037
2022/2023;Quebec;Nursing;3077
2023/2024;Quebec;Nursing;3169
2007/2008;Quebec;Pharmacy;1834
2008/2009;Quebec;Pharmacy;1950
2009/2010;Quebec;Pharmacy;2005
2010/2011;Quebec;Pharmacy;2105
2011/2012;Quebec;Pharmacy;2204
2012/2013;Quebec;Pharmacy;2281
2013/2014;Quebec;Pharmacy;2426
2014/2015;Quebec;Pharmacy;2401
2015/2016;Quebec;Pharmacy;2413
2016/2017;Quebec;Pharmacy;2431
2017/2018;Quebec;Pharmacy;2489
2018/2019;Quebec;Pharmacy;2564
2019/2020;Quebec;Pharmacy;2705
2020/2021;Quebec;Pharmacy;2777
2021/2022;Quebec;Pharmacy;2813
2022/2023;Quebec;Pharmacy;2955
2023/2024;Quebec;Pharmacy;3043
2007/2008;Quebec;Veterinary medicine;1850
2008/2009;Quebec;Veterinary medicine;1921
2009/2010;Quebec;Veterinary medicine;1968
2010/2011;Quebec;Veterinary medicine;2068
2011/2012;Quebec;Veterinary medicine;2168
2012/2013;Quebec;Veterinary medicine;2344
2013/2014;Quebec;Veterinary medicine;2420
2014/2015;Quebec;Veterinary medicine;2476
2015/2016;Quebec;Veterinary medicine;2349
2016/2017;Quebec;Veterinary medicine;2457
2017/2018;Quebec;Veterinary medicine;2536
2018/2019;Quebec;Veterinary medicine;2532
2019/2020;Quebec;Veterinary medicine;2628
2020/2021;Quebec;Veterinary medicine;2623
2021/2022;Quebec;Veterinary medicine;2811
2022/2023;Quebec;Veterinary medicine;3157
2023/2024;Quebec;Veterinary medicine;3251
2006/2007;Quebec;Other health, parks, recreation and fitness;1894
2007/2008;Quebec;Other health, parks, recreation and fitness;2158
2008/2009;Quebec;Other health, parks, recreation and fitness;2238
2009/2010;Quebec;Other health, parks, recreation and fitness;2493
2010/2011;Quebec;Other health, parks, recreation and fitness;2626
2011/2012;Quebec;Other health, parks, recreation and fitness;2732
2012/2013;Quebec;Other health, parks, recreation and fitness;2777
2013/2014;Quebec;Other health, parks, recreation and fitness;2782
2014/2015;Quebec;Other health, parks, recreation and fitness;2853
2015/2016;Quebec;Other health, parks, recreation and fitness;2898
2016/2017;Quebec;Other health, parks, recreation and fitness;2967
2017/2018;Quebec;Other health, parks, recreation and fitness;3045
2018/2019;Quebec;Other health, parks, recreation and fitness;3163
2019/2020;Quebec;Other health, parks, recreation and fitness;3274
2020/2021;Quebec;Other health, parks, recreation and fitness;3455
2021/2022;Quebec;Other health, parks, recreation and fitness;3660
2022/2023;Quebec;Other health, parks, recreation and fitness;3637
2023/2024;Quebec;Other health, parks, recreation and fitness;3747
2006/2007;Ontario;Total, field of study;8490
2007/2008;Ontario;Total, field of study;8486
2008/2009;Ontario;Total, field of study;8256
2009/2010;Ontario;Total, field of study;6256
2010/2011;Ontario;Total, field of study;7181
2011/2012;Ontario;Total, field of study;7682
2012/2013;Ontario;Total, field of study;8267
2013/2014;Ontario;Total, field of study;8470
2014/2015;Ontario;Total, field of study;8759
2015/2016;Ontario;Total, field of study;9175
2016/2017;Ontario;Total, field of study;9719
2017/2018;Ontario;Total, field of study;9785
2018/2019;Ontario;Total, field of study;10454
2019/2020;Ontario;Total, field of study;9601
2020/2021;Ontario;Total, field of study;9739
2021/2022;Ontario;Total, field of study;9327
2022/2023;Ontario;Total, field of study;9304
2023/2024;Ontario;Total, field of study;9445
2006/2007;Ontario;Education;5086
2007/2008;Ontario;Education;4730
2008/2009;Ontario;Education;5423
2009/2010;Ontario;Education;5626
2010/2011;Ontario;Education;5965
2011/2012;Ontario;Education;6438
2012/2013;Ontario;Education;7483
2013/2014;Ontario;Education;7551
2014/2015;Ontario;Education;7686
2015/2016;Ontario;Education;8038
2016/2017;Ontario;Education;8411
2017/2018;Ontario;Education;8654
2018/2019;Ontario;Education;8876
2019/2020;Ontario;Education;8045
2020/2021;Ontario;Education;8020
2021/2022;Ontario;Education;8005
2022/2023;Ontario;Education;8053
2023/2024;Ontario;Education;8108
2006/2007;Ontario;Visual and performing arts, and communications technologies;5457
2007/2008;Ontario;Visual and performing arts, and communications technologies;5637
2008/2009;Ontario;Visual and performing arts, and communications technologies;5977
2009/2010;Ontario;Visual and performing arts, and communications technologies;6143
2010/2011;Ontario;Visual and performing arts, and communications technologies;6567
2011/2012;Ontario;Visual and performing arts, and communications technologies;5588
2012/2013;Ontario;Visual and performing arts, and communications technologies;6594
2013/2014;Ontario;Visual and performing arts, and communications technologies;6410
2014/2015;Ontario;Visual and performing arts, and communications technologies;6547
2015/2016;Ontario;Visual and performing arts, and communications technologies;7533
2016/2017;Ontario;Visual and performing arts, and communications technologies;7362
2017/2018;Ontario;Visual and performing arts, and communications technologies;7829
2018/2019;Ontario;Visual and performing arts, and communications technologies;7882
2019/2020;Ontario;Visual and performing arts, and communications technologies;7118
2020/2021;Ontario;Visual and performing arts, and communications technologies;7442
2021/2022;Ontario;Visual and performing arts, and communications technologies;7565
2022/2023;Ontario;Visual and performing arts, and communications technologies;7571
2023/2024;Ontario;Visual and performing arts, and communications technologies;7642
2006/2007;Ontario;Humanities;4705
2007/2008;Ontario;Humanities;4679
2008/2009;Ontario;Humanities;4979
2009/2010;Ontario;Humanities;5287
2010/2011;Ontario;Humanities;5654
2011/2012;Ontario;Humanities;5995
2012/2013;Ontario;Humanities;6265
2013/2014;Ontario;Humanities;6223
2014/2015;Ontario;Humanities;6238
2015/2016;Ontario;Humanities;6236
2016/2017;Ontario;Humanities;6351
2017/2018;Ontario;Humanities;6419
2018/2019;Ontario;Humanities;6353
2019/2020;Ontario;Humanities;5711
2020/2021;Ontario;Humanities;5703
2021/2022;Ontario;Humanities;5719
2022/2023;Ontario;Humanities;5724
2023/2024;Ontario;Humanities;5779
2006/2007;Ontario;Social and behavioural sciences, and legal studies ;4700
2007/2008;Ontario;Social and behavioural sciences, and legal studies ;4621
2008/2009;Ontario;Social and behavioural sciences, and legal studies ;4992
2009/2010;Ontario;Social and behavioural sciences, and legal studies ;5268
2010/2011;Ontario;Social and behavioural sciences, and legal studies ;5980
2011/2012;Ontario;Social and behavioural sciences, and legal studies ;6364
2012/2013;Ontario;Social and behavioural sciences, and legal studies ;7127
2013/2014;Ontario;Social and behavioural sciences, and legal studies ;7132
2014/2015;Ontario;Social and behavioural sciences, and legal studies ;7389
2015/2016;Ontario;Social and behavioural sciences, and legal studies ;7643
2016/2017;Ontario;Social and behavioural sciences, and legal studies ;8269
2017/2018;Ontario;Social and behavioural sciences, and legal studies ;8314
2018/2019;Ontario;Social and behavioural sciences, and legal studies ;8380
2019/2020;Ontario;Social and behavioural sciences, and legal studies ;7586
2020/2021;Ontario;Social and behavioural sciences, and legal studies ;7773
2021/2022;Ontario;Social and behavioural sciences, and legal studies ;7785
2022/2023;Ontario;Social and behavioural sciences, and legal studies ;7783
2023/2024;Ontario;Social and behavioural sciences, and legal studies ;7919
2006/2007;Ontario;Law;4985
2007/2008;Ontario;Law;4736
2008/2009;Ontario;Law;4882
2009/2010;Ontario;Law;5145
2010/2011;Ontario;Law;5081
2011/2012;Ontario;Law;8141
2012/2013;Ontario;Law;8350
2013/2014;Ontario;Law;8973
2014/2015;Ontario;Law;9311
2015/2016;Ontario;Law;9597
2016/2017;Ontario;Law;10077
2017/2018;Ontario;Law;10686
2018/2019;Ontario;Law;10940
2019/2020;Ontario;Law;10131
2020/2021;Ontario;Law;10087
2021/2022;Ontario;Law;10250
2022/2023;Ontario;Law;9509
2023/2024;Ontario;Law;9563
2006/2007;Ontario;Business, management and public administration;23927
2007/2008;Ontario;Business, management and public administration;10017
2008/2009;Ontario;Business, management and public administration;11458
2009/2010;Ontario;Business, management and public administration;11905
2010/2011;Ontario;Business, management and public administration;16543
2011/2012;Ontario;Business, management and public administration;18930
2012/2013;Ontario;Business, management and public administration;15286
2013/2014;Ontario;Business, management and public administration;15936
2014/2015;Ontario;Business, management and public administration;16529
2015/2016;Ontario;Business, management and public administration;17501
2016/2017;Ontario;Business, management and public administration;18358
2017/2018;Ontario;Business, management and public administration;17841
2018/2019;Ontario;Business, management and public administration;22379
2019/2020;Ontario;Business, management and public administration;20317
2020/2021;Ontario;Business, management and public administration;20925
2021/2022;Ontario;Business, management and public administration;21279
2022/2023;Ontario;Business, management and public administration;19895
2023/2024;Ontario;Business, management and public administration;20440
2007/2008;Ontario;Executive MBA;33253
2008/2009;Ontario;Executive MBA;39530
2009/2010;Ontario;Executive MBA;42216
2010/2011;Ontario;Executive MBA;63176
2011/2012;Ontario;Executive MBA;72469
2012/2013;Ontario;Executive MBA;70205
2013/2014;Ontario;Executive MBA;72091
2014/2015;Ontario;Executive MBA;85049
2015/2016;Ontario;Executive MBA;87520
2016/2017;Ontario;Executive MBA;85819
2017/2018;Ontario;Executive MBA;82873
2018/2019;Ontario;Executive MBA;92747
2019/2020;Ontario;Executive MBA;92310
2020/2021;Ontario;Executive MBA;93461
2021/2022;Ontario;Executive MBA;93760
2022/2023;Ontario;Executive MBA;88886
2023/2024;Ontario;Executive MBA;89923
2007/2008;Ontario;Regular MBA;26301
2008/2009;Ontario;Regular MBA;26356
2009/2010;Ontario;Regular MBA;28024
2010/2011;Ontario;Regular MBA;29195
2011/2012;Ontario;Regular MBA;35463
2012/2013;Ontario;Regular MBA;34459
2013/2014;Ontario;Regular MBA;36808
2014/2015;Ontario;Regular MBA;38635
2015/2016;Ontario;Regular MBA;39421
2016/2017;Ontario;Regular MBA;42541
2017/2018;Ontario;Regular MBA;43834
2018/2019;Ontario;Regular MBA;46661
2019/2020;Ontario;Regular MBA;42389
2020/2021;Ontario;Regular MBA;42707
2021/2022;Ontario;Regular MBA;43654
2022/2023;Ontario;Regular MBA;42747
2023/2024;Ontario;Regular MBA;43200
2006/2007;Ontario;Physical and life sciences and technologies;5807
2007/2008;Ontario;Physical and life sciences and technologies;5860
2008/2009;Ontario;Physical and life sciences and technologies;6234
2009/2010;Ontario;Physical and life sciences and technologies;6562
2010/2011;Ontario;Physical and life sciences and technologies;6940
2011/2012;Ontario;Physical and life sciences and technologies;7437
2012/2013;Ontario;Physical and life sciences and technologies;7564
2013/2014;Ontario;Physical and life sciences and technologies;7681
2014/2015;Ontario;Physical and life sciences and technologies;7893
2015/2016;Ontario;Physical and life sciences and technologies;8143
2016/2017;Ontario;Physical and life sciences and technologies;8330
2017/2018;Ontario;Physical and life sciences and technologies;8599
2018/2019;Ontario;Physical and life sciences and technologies;8783
2019/2020;Ontario;Physical and life sciences and technologies;7976
2020/2021;Ontario;Physical and life sciences and technologies;7965
2021/2022;Ontario;Physical and life sciences and technologies;7990
2022/2023;Ontario;Physical and life sciences and technologies;8046
2023/2024;Ontario;Physical and life sciences and technologies;8100
2006/2007;Ontario;Mathematics, computer and information sciences;4811
2007/2008;Ontario;Mathematics, computer and information sciences;4894
2008/2009;Ontario;Mathematics, computer and information sciences;5222
2009/2010;Ontario;Mathematics, computer and information sciences;6793
2010/2011;Ontario;Mathematics, computer and information sciences;7079
2011/2012;Ontario;Mathematics, computer and information sciences;7472
2012/2013;Ontario;Mathematics, computer and information sciences;6998
2013/2014;Ontario;Mathematics, computer and information sciences;7040
2014/2015;Ontario;Mathematics, computer and information sciences;7117
2015/2016;Ontario;Mathematics, computer and information sciences;7296
2016/2017;Ontario;Mathematics, computer and information sciences;10072
2017/2018;Ontario;Mathematics, computer and information sciences;10512
2018/2019;Ontario;Mathematics, computer and information sciences;11099
2019/2020;Ontario;Mathematics, computer and information sciences;10986
2020/2021;Ontario;Mathematics, computer and information sciences;11000
2021/2022;Ontario;Mathematics, computer and information sciences;11006
2022/2023;Ontario;Mathematics, computer and information sciences;11364
2023/2024;Ontario;Mathematics, computer and information sciences;11453
2006/2007;Ontario;Engineering;5395
2007/2008;Ontario;Engineering;5716
2008/2009;Ontario;Engineering;6148
2009/2010;Ontario;Engineering;6678
2010/2011;Ontario;Engineering;6905
2011/2012;Ontario;Engineering;6927
2012/2013;Ontario;Engineering;8312
2013/2014;Ontario;Engineering;8570
2014/2015;Ontario;Engineering;8850
2015/2016;Ontario;Engineering;9117
2016/2017;Ontario;Engineering;9388
2017/2018;Ontario;Engineering;9589
2018/2019;Ontario;Engineering;9627
2019/2020;Ontario;Engineering;8656
2020/2021;Ontario;Engineering;8572
2021/2022;Ontario;Engineering;8497
2022/2023;Ontario;Engineering;8601
2023/2024;Ontario;Engineering;8745
2006/2007;Ontario;Architecture;5128
2007/2008;Ontario;Architecture;5178
2008/2009;Ontario;Architecture;5532
2009/2010;Ontario;Architecture;5866
2010/2011;Ontario;Architecture;6179
2011/2012;Ontario;Architecture;6557
2012/2013;Ontario;Architecture;7005
2013/2014;Ontario;Architecture;7257
2014/2015;Ontario;Architecture;7506
2015/2016;Ontario;Architecture;7782
2016/2017;Ontario;Architecture;8170
2017/2018;Ontario;Architecture;8268
2018/2019;Ontario;Architecture;8457
2019/2020;Ontario;Architecture;7531
2020/2021;Ontario;Architecture;7386
2021/2022;Ontario;Architecture;7356
2022/2023;Ontario;Architecture;7445
2023/2024;Ontario;Architecture;7541
2006/2007;Ontario;Agriculture, natural resources and conservation;3357
2007/2008;Ontario;Agriculture, natural resources and conservation;3739
2008/2009;Ontario;Agriculture, natural resources and conservation;4006
2009/2010;Ontario;Agriculture, natural resources and conservation;4156
2010/2011;Ontario;Agriculture, natural resources and conservation;4433
2011/2012;Ontario;Agriculture, natural resources and conservation;4396
2012/2013;Ontario;Agriculture, natural resources and conservation;5384
2013/2014;Ontario;Agriculture, natural resources and conservation;5201
2014/2015;Ontario;Agriculture, natural resources and conservation;5369
2015/2016;Ontario;Agriculture, natural resources and conservation;5496
2016/2017;Ontario;Agriculture, natural resources and conservation;5791
2017/2018;Ontario;Agriculture, natural resources and conservation;6012
2018/2019;Ontario;Agriculture, natural resources and conservation;6179
2019/2020;Ontario;Agriculture, natural resources and conservation;5679
2020/2021;Ontario;Agriculture, natural resources and conservation;5612
2021/2022;Ontario;Agriculture, natural resources and conservation;5726
2022/2023;Ontario;Agriculture, natural resources and conservation;6793
2023/2024;Ontario;Agriculture, natural resources and conservation;6871
2007/2008;Ontario;Dentistry;12070
2012/2013;Ontario;Dentistry;16600
2013/2014;Ontario;Dentistry;17233
2014/2015;Ontario;Dentistry;17905
2015/2016;Ontario;Dentistry;18606
2016/2017;Ontario;Dentistry;19408
2017/2018;Ontario;Dentistry;20231
2018/2019;Ontario;Dentistry;21030
2019/2020;Ontario;Dentistry;18925
2020/2021;Ontario;Dentistry;18947
2021/2022;Ontario;Dentistry;18887
2022/2023;Ontario;Dentistry;18762
2023/2024;Ontario;Dentistry;18762
2006/2007;Ontario;Medicine;9217
2007/2008;Ontario;Medicine;9107
2007/2008;Ontario;Nursing;5999
2008/2009;Ontario;Nursing;6336
2009/2010;Ontario;Nursing;6650
2010/2011;Ontario;Nursing;7020
2011/2012;Ontario;Nursing;7235
2012/2013;Ontario;Nursing;8026
2013/2014;Ontario;Nursing;8183
2014/2015;Ontario;Nursing;8252
2015/2016;Ontario;Nursing;8514
2016/2017;Ontario;Nursing;8742
2017/2018;Ontario;Nursing;8858
2018/2019;Ontario;Nursing;9129
2019/2020;Ontario;Nursing;7990
2020/2021;Ontario;Nursing;8461
2021/2022;Ontario;Nursing;8558
2022/2023;Ontario;Nursing;8244
2023/2024;Ontario;Nursing;8320
2008/2009;Ontario;Pharmacy;6121
2009/2010;Ontario;Pharmacy;6366
2010/2011;Ontario;Pharmacy;6621
2011/2012;Ontario;Pharmacy;6885
2012/2013;Ontario;Pharmacy;7117
2013/2014;Ontario;Pharmacy;6987
2014/2015;Ontario;Pharmacy;6836
2015/2016;Ontario;Pharmacy;6733
2016/2017;Ontario;Pharmacy;6737
2017/2018;Ontario;Pharmacy;6648
2018/2019;Ontario;Pharmacy;6597
2019/2020;Ontario;Pharmacy;8322
2020/2021;Ontario;Pharmacy;8134
2021/2022;Ontario;Pharmacy;8678
2022/2023;Ontario;Pharmacy;8657
2023/2024;Ontario;Pharmacy;8710
2007/2008;Ontario;Veterinary medicine;3802
2008/2009;Ontario;Veterinary medicine;4031
2009/2010;Ontario;Veterinary medicine;4202
2010/2011;Ontario;Veterinary medicine;4328
2011/2012;Ontario;Veterinary medicine;4457
2012/2013;Ontario;Veterinary medicine;4591
2013/2014;Ontario;Veterinary medicine;4683
2014/2015;Ontario;Veterinary medicine;4777
2015/2016;Ontario;Veterinary medicine;4824
2016/2017;Ontario;Veterinary medicine;4969
2017/2018;Ontario;Veterinary medicine;5143
2018/2019;Ontario;Veterinary medicine;5323
2019/2020;Ontario;Veterinary medicine;4790
2020/2021;Ontario;Veterinary medicine;4790
2021/2022;Ontario;Veterinary medicine;4790
2022/2023;Ontario;Veterinary medicine;4993
2023/2024;Ontario;Veterinary medicine;4993
2018/2019;Ontario;Optometry;5012
2019/2020;Ontario;Optometry;4508
2020/2021;Ontario;Optometry;4508
2021/2022;Ontario;Optometry;4508
2022/2023;Ontario;Optometry;4508
2023/2024;Ontario;Optometry;4508
2006/2007;Ontario;Other health, parks, recreation and fitness;10367
2007/2008;Ontario;Other health, parks, recreation and fitness;5617
2008/2009;Ontario;Other health, parks, recreation and fitness;5745
2009/2010;Ontario;Other health, parks, recreation and fitness;6273
2010/2011;Ontario;Other health, parks, recreation and fitness;9516
2011/2012;Ontario;Other health, parks, recreation and fitness;10248
2012/2013;Ontario;Other health, parks, recreation and fitness;10726
2013/2014;Ontario;Other health, parks, recreation and fitness;10976
2014/2015;Ontario;Other health, parks, recreation and fitness;11402
2015/2016;Ontario;Other health, parks, recreation and fitness;12117
2016/2017;Ontario;Other health, parks, recreation and fitness;12585
2017/2018;Ontario;Other health, parks, recreation and fitness;12910
2018/2019;Ontario;Other health, parks, recreation and fitness;13341
2019/2020;Ontario;Other health, parks, recreation and fitness;12142
2020/2021;Ontario;Other health, parks, recreation and fitness;12099
2021/2022;Ontario;Other health, parks, recreation and fitness;8630
2022/2023;Ontario;Other health, parks, recreation and fitness;8653
2023/2024;Ontario;Other health, parks, recreation and fitness;8769
2016/2017;Ontario;Personal, protective and transportation services;3987
2017/2018;Ontario;Personal, protective and transportation services;4065
2018/2019;Ontario;Personal, protective and transportation services;5465
2019/2020;Ontario;Personal, protective and transportation services;4721
2020/2021;Ontario;Personal, protective and transportation services;3864
2021/2022;Ontario;Personal, protective and transportation services;4606
2022/2023;Ontario;Personal, protective and transportation services;5037
2023/2024;Ontario;Personal, protective and transportation services;5047
2006/2007;Manitoba;Total, field of study;4626
2007/2008;Manitoba;Total, field of study;4602
2008/2009;Manitoba;Total, field of study;3805
2009/2010;Manitoba;Total, field of study;3936
2010/2011;Manitoba;Total, field of study;4132
2011/2012;Manitoba;Total, field of study;4173
2012/2013;Manitoba;Total, field of study;4294
2013/2014;Manitoba;Total, field of study;4357
2014/2015;Manitoba;Total, field of study;4468
2015/2016;Manitoba;Total, field of study;4594
2016/2017;Manitoba;Total, field of study;4651
2017/2018;Manitoba;Total, field of study;4780
2018/2019;Manitoba;Total, field of study;4776
2019/2020;Manitoba;Total, field of study;5069
2020/2021;Manitoba;Total, field of study;5220
2021/2022;Manitoba;Total, field of study;5373
2022/2023;Manitoba;Total, field of study;5587
2023/2024;Manitoba;Total, field of study;5742
2006/2007;Manitoba;Education;9249
2007/2008;Manitoba;Education;3765
2008/2009;Manitoba;Education;3759
2009/2010;Manitoba;Education;3996
2010/2011;Manitoba;Education;4196
2011/2012;Manitoba;Education;4238
2012/2013;Manitoba;Education;4358
2013/2014;Manitoba;Education;4406
2014/2015;Manitoba;Education;4523
2015/2016;Manitoba;Education;4665
2016/2017;Manitoba;Education;4783
2017/2018;Manitoba;Education;4894
2018/2019;Manitoba;Education;3388
2019/2020;Manitoba;Education;3846
2020/2021;Manitoba;Education;3942
2021/2022;Manitoba;Education;3918
2022/2023;Manitoba;Education;4165
2023/2024;Manitoba;Education;4279
2006/2007;Manitoba;Visual and performing arts, and communications technologies;7254
2007/2008;Manitoba;Visual and performing arts, and communications technologies;3759
2008/2009;Manitoba;Visual and performing arts, and communications technologies;3759
2009/2010;Manitoba;Visual and performing arts, and communications technologies;3961
2010/2011;Manitoba;Visual and performing arts, and communications technologies;4159
2011/2012;Manitoba;Visual and performing arts, and communications technologies;4200
2012/2013;Manitoba;Visual and performing arts, and communications technologies;4356
2013/2014;Manitoba;Visual and performing arts, and communications technologies;4421
2014/2015;Manitoba;Visual and performing arts, and communications technologies;4516
2015/2016;Manitoba;Visual and performing arts, and communications technologies;4606
2016/2017;Manitoba;Visual and performing arts, and communications technologies;4713
2017/2018;Manitoba;Visual and performing arts, and communications technologies;4705
2018/2019;Manitoba;Visual and performing arts, and communications technologies;4787
2019/2020;Manitoba;Visual and performing arts, and communications technologies;4919
2020/2021;Manitoba;Visual and performing arts, and communications technologies;5181
2021/2022;Manitoba;Visual and performing arts, and communications technologies;5512
2022/2023;Manitoba;Visual and performing arts, and communications technologies;5519
2023/2024;Manitoba;Visual and performing arts, and communications technologies;5670
2006/2007;Manitoba;Humanities;8952
2007/2008;Manitoba;Humanities;3759
2008/2009;Manitoba;Humanities;3759
2009/2010;Manitoba;Humanities;3928
2010/2011;Manitoba;Humanities;4124
2011/2012;Manitoba;Humanities;4165
2012/2013;Manitoba;Humanities;4338
2013/2014;Manitoba;Humanities;4351
2014/2015;Manitoba;Humanities;4456
2015/2016;Manitoba;Humanities;4786
2016/2017;Manitoba;Humanities;4658
2017/2018;Manitoba;Humanities;4749
2018/2019;Manitoba;Humanities;5165
2019/2020;Manitoba;Humanities;5288
2020/2021;Manitoba;Humanities;5478
2021/2022;Manitoba;Humanities;5718
2022/2023;Manitoba;Humanities;5878
2023/2024;Manitoba;Humanities;6040
2007/2008;Manitoba;Social and behavioural sciences, and legal studies ;3759
2008/2009;Manitoba;Social and behavioural sciences, and legal studies ;3759
2009/2010;Manitoba;Social and behavioural sciences, and legal studies ;3928
2010/2011;Manitoba;Social and behavioural sciences, and legal studies ;4124
2011/2012;Manitoba;Social and behavioural sciences, and legal studies ;4165
2012/2013;Manitoba;Social and behavioural sciences, and legal studies ;4283
2013/2014;Manitoba;Social and behavioural sciences, and legal studies ;4351
2014/2015;Manitoba;Social and behavioural sciences, and legal studies ;4456
2015/2016;Manitoba;Social and behavioural sciences, and legal studies ;4590
